sim_time,supervisor_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
2348.5,False,31.39356231689453,33.54193115234375,False,34.995731353759766,20.088092803955078
2349.0,False,31.389070510864258,33.536476135253906,False,34.995731353759766,20.088092803955078
2349.5,False,31.384580612182617,33.53102493286133,False,34.995731353759766,20.088092803955078
2350.0,False,31.38009262084961,33.525577545166016,False,34.995731353759766,20.088092803955078
2350.5,False,31.375606536865234,33.5201301574707,False,34.995731353759766,20.088092803955078
2351.0,False,31.371122360229492,33.514686584472656,False,34.995731353759766,20.088092803955078
2351.5,False,31.366640090942383,33.50924301147461,False,34.995731353759766,20.088092803955078
2352.0,False,31.362159729003906,33.50380325317383,False,34.995731353759766,20.088092803955078
2352.5,False,31.35767936706543,33.49836730957031,False,34.995731353759766,20.088092803955078
2353.0,False,31.35320281982422,33.4929313659668,False,34.995731353759766,20.088092803955078
2353.5,False,31.34872817993164,33.48749923706055,False,34.995731353759766,20.088092803955078
2354.0,False,31.344253540039062,33.48207092285156,False,34.995731353759766,20.088092803955078
2354.5,False,31.33978271484375,33.47664260864258,False,34.995731353759766,20.088092803955078
2355.0,False,31.335311889648438,33.47121810913086,False,34.995731353759766,20.088092803955078
2355.5,False,31.33084487915039,33.46579360961914,False,34.995731353759766,20.088092803955078
2356.0,False,31.326377868652344,33.46037292480469,False,34.995731353759766,20.088092803955078
2356.5,False,31.321914672851562,33.4549560546875,False,34.995731353759766,20.088092803955078
2357.0,False,31.31745147705078,33.44953918457031,False,34.995731353759766,20.088092803955078
2357.5,False,31.312990188598633,33.444129943847656,False,34.995731353759766,20.088092803955078
2358.0,False,31.30853271484375,33.438716888427734,False,34.995731353759766,20.088092803955078
2358.5,False,31.304075241088867,33.433311462402344,False,34.995731353759766,20.088092803955078
2359.0,False,31.299619674682617,33.42790222167969,False,34.995731353759766,20.088092803955078
2359.5,False,31.295166015625,33.42250061035156,False,34.995731353759766,20.088092803955078
2360.0,False,31.29071617126465,33.41709899902344,False,34.995731353759766,20.088092803955078
2360.5,False,31.286266326904297,33.41170120239258,False,34.995731353759766,20.088092803955078
2361.0,False,31.281818389892578,33.406307220458984,False,34.995731353759766,20.088092803955078
2361.5,False,31.277372360229492,33.40091323852539,False,34.995731353759766,20.088092803955078
2362.0,False,31.27292823791504,33.3955192565918,False,34.995731353759766,20.088092803955078
2362.5,False,31.26848602294922,33.390132904052734,False,34.995731353759766,20.088092803955078
2363.0,False,31.26404571533203,33.38474655151367,False,34.995731353759766,20.088092803955078
2363.5,False,31.259607315063477,33.37936019897461,False,34.995731353759766,20.088092803955078
2364.0,False,31.255168914794922,33.37398147583008,False,34.995731353759766,20.088092803955078
2364.5,False,31.250734329223633,33.36859893798828,False,34.995731353759766,20.088092803955078
2365.0,False,31.246301651000977,33.363224029541016,False,34.995731353759766,20.088092803955078
2365.5,False,31.241870880126953,33.35784912109375,False,34.995731353759766,20.088092803955078
2366.0,False,31.23744010925293,33.35247802734375,False,34.995731353759766,20.088092803955078
2366.5,False,31.233013153076172,33.34710693359375,False,34.995731353759766,20.088092803955078
2367.0,False,31.228588104248047,33.341739654541016,False,34.995731353759766,20.088092803955078
2367.5,False,31.224163055419922,33.33637619018555,False,34.995731353759766,20.088092803955078
2368.0,False,31.219741821289062,33.33101272583008,False,34.995731353759766,20.088092803955078
2368.5,False,31.215320587158203,33.325653076171875,False,34.995731353759766,20.088092803955078
2369.0,False,31.210901260375977,33.32029724121094,False,34.995731353759766,20.088092803955078
2369.5,False,31.206485748291016,33.31494140625,False,34.995731353759766,20.088092803955078
2370.0,False,31.202070236206055,33.30958938598633,False,34.995731353759766,20.088092803955078
2370.5,False,31.19765853881836,33.304237365722656,False,34.995731353759766,20.088092803955078
2371.0,False,31.193246841430664,33.29888916015625,False,34.995731353759766,20.088092803955078
