sim_time,supervisor_event,controller_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
3231.0,False,False,24.39960479736328,25.1579647064209,False,23.563213348388672,15.064743041992188
3231.5,False,False,24.3983097076416,25.156038284301758,False,23.563213348388672,15.064743041992188
3232.0,False,False,24.397014617919922,25.154115676879883,False,23.563213348388672,15.064743041992188
3232.5,False,True,24.39571762084961,25.152193069458008,False,23.563213348388672,15.064743041992188
3233.0,False,False,24.394420623779297,25.150272369384766,False,23.563213348388672,15.064743041992188
3233.5,False,False,24.393123626708984,25.148353576660156,False,23.563213348388672,15.064743041992188
3234.0,False,False,24.39182472229004,25.14643669128418,False,23.563213348388672,15.064743041992188
3234.5,False,False,24.390525817871094,25.144519805908203,False,23.563213348388672,15.064743041992188
3235.0,False,False,24.38922691345215,25.142606735229492,False,23.563213348388672,15.064743041992188
3235.5,False,True,24.387928009033203,25.14069366455078,False,23.563213348388672,15.064743041992188
3236.0,False,False,24.386627197265625,25.138782501220703,False,23.563213348388672,15.064743041992188
3236.5,False,False,24.385326385498047,25.136873245239258,False,23.563213348388672,15.064743041992188
3237.0,False,False,24.38402557373047,25.134965896606445,False,23.563213348388672,15.064743041992188
3237.5,False,False,24.382722854614258,25.133058547973633,False,23.563213348388672,15.064743041992188
3238.0,False,False,24.38142204284668,25.131153106689453,False,23.563213348388672,15.064743041992188
3238.5,False,True,24.38011932373047,25.129249572753906,False,23.563213348388672,15.064743041992188
3239.0,False,False,24.378816604614258,25.127347946166992,False,23.563213348388672,15.064743041992188
3239.5,False,False,24.377511978149414,25.12544822692871,False,23.563213348388672,15.064743041992188
3240.0,False,False,24.37620735168457,25.12354850769043,False,23.563213348388672,15.064743041992188
3240.5,False,False,24.374902725219727,25.121652603149414,False,23.563213348388672,15.064743041992188
3241.0,False,False,24.373598098754883,25.1197566986084,False,23.563213348388672,15.064743041992188
3241.5,False,True,24.37229347229004,25.117860794067383,False,23.563213348388672,15.064743041992188
3242.0,False,False,24.370986938476562,25.115968704223633,False,23.563213348388672,15.064743041992188
3242.5,False,False,24.369680404663086,25.114076614379883,False,23.563213348388672,15.064743041992188
3243.0,False,False,24.36837387084961,25.1121883392334,False,23.563213348388672,15.064743041992188
3243.5,False,False,24.367067337036133,25.110300064086914,False,23.563213348388672,15.064743041992188
3244.0,False,False,24.365758895874023,25.10841178894043,False,23.563213348388672,15.064743041992188
3244.5,False,True,24.364452362060547,25.10652732849121,False,23.563213348388672,15.064743041992188
3245.0,False,False,24.363143920898438,25.104642868041992,False,23.563213348388672,15.064743041992188
3245.5,False,False,24.361835479736328,25.102760314941406,False,23.563213348388672,15.064743041992188
3246.0,False,False,24.360525131225586,25.100879669189453,False,23.563213348388672,15.064743041992188
3246.5,False,False,24.359216690063477,25.0989990234375,False,23.563213348388672,15.064743041992188
3247.0,False,False,24.357906341552734,25.097122192382812,False,23.563213348388672,15.064743041992188
3247.5,False,True,24.356595993041992,25.095245361328125,False,23.563213348388672,15.064743041992188
3248.0,False,False,24.35528564453125,25.09337043762207,False,23.563213348388672,15.064743041992188
3248.5,False,False,24.353975296020508,25.091495513916016,False,23.563213348388672,15.064743041992188
3249.0,False,False,24.352663040161133,25.089624404907227,False,23.563213348388672,15.064743041992188
3249.5,False,False,24.35135269165039,25.087753295898438,False,23.563213348388672,15.064743041992188
3250.0,False,False,24.350040435791016,25.08588218688965,False,23.563213348388672,15.064743041992188
3250.5,False,True,24.34872817993164,25.084014892578125,False,23.563213348388672,15.064743041992188
3251.0,False,False,24.347415924072266,25.0821475982666,False,23.563213348388672,15.064743041992188
3251.5,False,False,24.346101760864258,25.08028221130371,False,23.563213348388672,15.064743041992188
3252.0,False,False,24.344789505004883,25.078418731689453,False,23.563213348388672,15.064743041992188
3252.5,False,False,24.343475341796875,25.076557159423828,False,23.563213348388672,15.064743041992188
3253.0,False,False,24.3421630859375,25.074695587158203,False,23.563213348388672,15.064743041992188
3253.5,False,True,24.340848922729492,25.07283592224121,False,23.563213348388672,15.064743041992188
3254.0,False,False,24.33953285217285,25.07097625732422,False,23.563213348388672,15.064743041992188
3254.5,False,False,24.338218688964844,25.069120407104492,False,23.563213348388672,15.064743041992188
3255.0,False,False,24.336904525756836,25.067264556884766,False,23.563213348388672,15.064743041992188
3255.5,False,False,24.335588455200195,25.065410614013672,False,23.563213348388672,15.064743041992188
3256.0,False,False,24.334274291992188,25.063556671142578,False,23.563213348388672,15.064743041992188
3256.5,False,True,24.332958221435547,25.06170654296875,False,23.563213348388672,15.064743041992188
3257.0,False,False,24.331642150878906,25.059856414794922,False,23.563213348388672,15.064743041992188
3257.5,False,False,24.330326080322266,25.058006286621094,False,23.563213348388672,15.064743041992188
3258.0,False,False,24.329008102416992,25.05615997314453,False,23.563213348388672,15.064743041992188
3258.5,False,False,24.32769203186035,25.05431365966797,False,23.563213348388672,15.064743041992188
3259.0,False,False,24.32637596130371,25.05246925354004,False,23.563213348388672,15.064743041992188
3259.5,False,True,24.325057983398438,25.05062484741211,False,23.563213348388672,15.064743041992188
3260.0,False,False,24.323740005493164,25.048784255981445,False,23.563213348388672,15.064743041992188
3260.5,False,False,24.322423934936523,25.04694366455078,False,23.563213348388672,15.064743041992188
3261.0,False,False,24.32110595703125,25.045103073120117,False,23.563213348388672,15.064743041992188
3261.5,False,False,24.319787979125977,25.043264389038086,False,23.563213348388672,15.064743041992188
3262.0,False,False,24.31846809387207,25.04142951965332,False,23.563213348388672,15.064743041992188
3262.5,False,True,24.317150115966797,25.039592742919922,False,23.563213348388672,15.064743041992188
3263.0,False,False,24.315832138061523,25.03775978088379,False,23.563213348388672,15.064743041992188
3263.5,False,False,24.314512252807617,25.035926818847656,False,23.563213348388672,15.064743041992188
3264.0,False,False,24.313194274902344,25.034093856811523,False,23.563213348388672,15.064743041992188
3264.5,False,False,24.311874389648438,25.032264709472656,False,23.563213348388672,15.064743041992188
3265.0,False,False,24.31055450439453,25.03043556213379,False,23.563213348388672,15.064743041992188
3265.5,False,True,24.309236526489258,25.028608322143555,False,23.563213348388672,15.064743041992188
3266.0,False,False,24.30791664123535,25.02678108215332,False,23.563213348388672,15.064743041992188
3266.5,False,False,24.306596755981445,25.02495574951172,False,23.563213348388672,15.064743041992188
3267.0,False,False,24.30527687072754,25.02313232421875,False,23.563213348388672,15.064743041992188
3267.5,False,False,24.303955078125,25.021310806274414,False,23.563213348388672,15.064743041992188
3268.0,False,False,24.302635192871094,25.019489288330078,False,23.563213348388672,15.064743041992188
3268.5,False,True,24.301315307617188,25.017669677734375,False,23.563213348388672,15.064743041992188
3269.0,False,False,24.29999542236328,25.015850067138672,False,23.563213348388672,15.064743041992188
3269.5,False,False,24.298673629760742,25.0140323638916,False,23.563213348388672,15.064743041992188
3270.0,False,False,24.297353744506836,25.012216567993164,False,23.563213348388672,15.064743041992188
3270.5,False,False,24.296031951904297,25.01040267944336,False,23.563213348388672,15.064743041992188
3271.0,False,False,24.294710159301758,25.008588790893555,False,23.563213348388672,15.064743041992188
3271.5,False,True,24.29339027404785,25.006776809692383,False,23.563213348388672,15.064743041992188
3272.0,False,False,24.292068481445312,25.00496482849121,False,23.563213348388672,15.064743041992188
3272.5,False,False,24.290746688842773,25.003154754638672,False,23.563213348388672,15.064743041992188
3273.0,False,False,24.289424896240234,25.001346588134766,False,23.563213348388672,15.064743041992188
3273.5,False,False,24.288103103637695,24.99953842163086,False,23.563213348388672,15.064743041992188
3274.0,False,False,24.286781311035156,24.997732162475586,False,23.563213348388672,15.064743041992188
